filename,proc_error,Eye,pal_T,pal_TI,pal_NI,pal_N,pal_NS,pal_TS,pal_PMB,pal_G,pal_NT_ratio,pal_disc,disc_area,distance,eccentricity,vessel_mass,crowdedness,DD,DM,hypoplasia,wobbliness,torsion,ovality,tilt,cont_int,reject_TREE,reject_thresh
EyePACS-Glaucoma-2981.png,0,R,1.016003,0.8712448,0.897621,0.9246967,0.8797715,0.9559203,1.044981,0.9432434,0.9101322,0.9993235,4070,176.071200173982,0.0829150714248461,78527,0.358046945921411,72.0611833836155,140.040608482174,0.514573480968473,0.88166473641316,1.62040273889002,0.99655661702214,0,0.8552632,1,1
EyePACS-Glaucoma-2982.png,0,R,0.990676,1.02084,1.047371,1.13353,1.032923,1.031092,0.9790727,1.039892,1.144199,1.034681,5206,265.34284987906,0.407423646277363,72391,0.299417047086307,77.9379339124092,226.373882922855,0.344288541178442,0.929570462997486,34.1268278529994,0.913239274480713,0,0.7277487,1,1
EyePACS-Glaucoma-2983.png,0,L,1.671654,1.516087,1.115785,1.242143,1.413754,1.565545,1.718839,1.485837,0.7430621,1.628511,4055,203.104737601479,0.262236878663671,94805,0.323776937722469,70.6061800209689,167.801647590994,0.420771673190403,0.976050747095362,2.41672736264357,0.965003533397021,0,0.4259259,0,1
EyePACS-Glaucoma-2984.png,0,L,1.779834,1.785109,1.215361,1.321223,1.358322,1.375835,1.831808,1.549801,0.7423298,1.762152,3898,189.442052565841,0.436867266043483,106595,0.383893195521103,66.8966759447683,155.993714593457,0.428842124306811,0.868343433877918,4.48288179700121,0.899525981759111,0,0.4795322,1,1
EyePACS-Glaucoma-2985.png,0,R,1.093662,1.027435,0.8870302,0.8804901,0.9190271,0.9216422,1.12048,0.9841457,0.8050843,1.046989,3049,193.626671518952,0.47282666644483,96068,0.354330852974598,58.5244409564206,164.364451040742,0.356065077246623,0.933969898041754,13.5002780586277,0.881155459325237,0,0.7346939,1,1
EyePACS-Glaucoma-2986.png,0,R,1.069806,0.9695425,0.9466358,0.875199,0.8521338,1.099842,1.070982,0.9859912,0.8180917,1.110114,3152,203.132203785207,0.313086095105777,107265,0.346811137651308,61.7532949023735,172.25555633402,0.358498130432599,0.981597765363128,9.86533424236404,0.949724748046199,0,0.7179487,0,1
EyePACS-Glaucoma-2987.png,0,L,1.219412,1.176434,1.15692,1.154676,1.131153,1.150083,1.215345,1.180122,0.9469126,1.271718,3559,219.91025340879,0.449515055281188,95776,0.324160355699608,63.9843419596569,187.918082428962,0.340490607038015,0.888503793375067,11.8336702161817,0.893272755140081,0,0.6931818,1,1
EyePACS-Glaucoma-2988.png,0,R,1.278416,1.203663,1.299862,1.23478,1.223123,1.239377,1.216075,1.245221,0.9658675,1.310245,4595,308.357617186611,0.447573396588797,93370,0.38837203653323,72.5488883894403,272.083172991891,0.266642319668929,0.896576492832923,63.2230291435338,0.894247199976588,0,0.6069869,1,1
EyePACS-Glaucoma-2989.png,0,L,1.182078,1.253764,1.260158,1.215293,1.251127,1.244465,1.133444,1.218507,1.028099,1.270859,3508,168.088465543049,0.545205482869156,97954,0.326824449302169,61.3090351524287,137.433947966834,0.44609818796171,0.898048873881714,80.4120588276753,0.838302440321756,0,0.556962,1,1
EyePACS-Glaucoma-299.png,0,R,1.48812,1.293133,1.055614,1.033201,1.021832,1.302564,1.537499,1.272512,0.6942996,1.57087,5394,210.170065972088,0.494585900581587,86274,0.312167976056865,77.2982682116504,171.520931866263,0.450663760805129,0.971916180600562,2.14393820094881,0.869128751650698,0,0.4459459,0,1
EyePACS-Glaucoma-2990.png,0,L,1.193934,1.111391,1.016688,1.111046,1.07263,1.064367,1.221285,1.122074,0.9305758,1.225587,5285,207.536682907564,0.354840124869964,76278,0.357409226803579,79.3533394847531,167.860013165187,0.472735215424196,0.968095420849577,18.8421664895761,0.934926994894397,0,0.5561497,0,1
EyePACS-Glaucoma-2991.png,0,R,1.065292,1.22458,1.166861,0.9979727,1.093633,1.18658,1.04593,1.114288,0.936807,1.271952,4095,464.506966451054,0.478921145384207,93585,0.270953840260487,67.6960004924342,430.658966204837,0.157191666271347,0.970868362730553,2.60184071561218,0.877857925010579,0,0.6666667,0,0
EyePACS-Glaucoma-2992.png,0,L,1.433399,1.379089,1.341653,1.444069,1.339739,1.449705,1.436727,1.417128,1.007444,1.527831,5061,183.364550147872,0.523260740644025,72752,0.220922839803487,74.2888701525313,146.220115071606,0.508061904589194,0.938786022175834,9.98506486125447,0.852172633508414,0,0.5343512,1,1
EyePACS-Glaucoma-2993.png,0,R,1.171675,1.115614,1.061813,1.062682,1.10462,1.118174,1.176371,1.115197,0.9069769,1.183293,4092,212.654021624821,0.458317042361063,125601,0.395361175350292,68.0968673838098,178.605587932916,0.381269523377884,0.958486660533579,1.24738879518182,0.888788776190051,0,0.6409091,0,1
EyePACS-Glaucoma-2994.png,0,L,0.8670819,0.7600813,0.675948,0.6905628,0.715243,0.7418405,0.8745049,0.7666133,0.7964217,0.8061724,4633,266.640856187373,0.498501121021054,109033,0.37062683825153,71.8623938534736,230.709659260636,0.311484114205594,0.918330987691482,15.2291899616638,0.866889054228252,0,0.6382979,1,1
EyePACS-Glaucoma-2995.png,0,R,0.8602341,0.9480609,1.043244,1.13097,1.0799,0.9196111,0.8573333,0.9874679,1.314724,0.9651205,6123,275.062142767478,0.504816678281127,88605,0.42456053795271,82.207425691321,233.958429921817,0.35137620695605,0.920730921624843,73.4414254192918,0.863226575893728,0,0.9264706,1,1
EyePACS-Glaucoma-2996.png,0,L,1.632757,1.103027,0.9463131,0.9989188,0.9951262,1.264589,1.75104,1.274713,0.6117989,1.549137,4386,194.374837560095,0.436568397567149,120017,0.399863963326003,70.9282513871591,158.910711866516,0.446340278474987,0.96846585585666,44.2584938013728,0.899671070028181,0,0.4295302,0,1
EyePACS-Glaucoma-2997.png,0,L,1.041021,1.197238,0.8946144,0.8996677,0.8815824,0.9500861,1.019888,0.9976578,0.8642165,1.114735,3281,276.11797102359,0.567894304070148,95454,0.426850345668971,58.69959807813,246.768171984525,0.237873456718766,0.9434407639971,5.23556343478465,0.823101487913054,0,0.5833333,0,1
EyePACS-Glaucoma-2998.png,0,L,1.217745,1.29807,0.9510491,1.100315,1.069098,1.034005,1.236538,1.151148,0.9035678,1.236051,3786,212.358756470133,0.292900449819484,95517,0.317350185610748,67.9195300297091,178.398991455279,0.380717006725541,0.977296428873418,53.1042468209779,0.956142942501561,0,0.5649717,0,1
EyePACS-Glaucoma-2999.png,0,L,1.245426,1.229264,0.887992,1.047732,1.033257,1.045248,1.286079,1.134588,0.8412641,1.286697,3164,216.623490281785,0.33999494025623,96588,0.402867188913881,61.6162975264458,185.815341518562,0.331599624782814,0.961476391911387,32.4536547664093,0.940427264917475,0,0.3984962,0,1
EyePACS-Glaucoma-3.png,0,R,0.8377908,0.8135149,0.8418605,0.8278287,0.8199322,0.83082,0.8526784,0.8303969,0.9881091,0.8558953,2717,289.376083615113,0.499742452879003,88056,0.366796519932476,54.8036621224527,261.974252553886,0.209194841050954,0.946657810518688,9.4969466997151,0.866174047631582,0,0.9,0,1
EyePACS-Glaucoma-30.png,0,L,1.339839,1.174186,1.141985,1.191006,1.1071,1.335983,1.386537,1.2581,0.8889174,1.39251,4532,204.948380079033,0.497642719977101,103071,0.381860047036804,70.7861948376216,169.555282660222,0.417481506485837,0.972651253138769,16.1659629326427,0.867382109138638,0,0.5116279,0,1
EyePACS-Glaucoma-300.png,0,R,1.361239,1.455139,1.025546,1.176469,1.299722,1.18652,1.35749,1.293984,0.8642637,1.368547,3490,199.54162013713,0.339752680099352,114811,0.466058167824829,64.679465873319,167.20188720047,0.386834544491536,0.947497475840185,5.02208621968458,0.940514814537925,0,0.5882353,0,1
EyePACS-Glaucoma-3000.png,0,R,1.287214,1.203579,1.236549,1.320083,1.179056,1.204228,1.322006,1.256548,1.025535,1.290725,5093,203.464796449345,0.525222549712573,85621,0.350339316987741,74.4244689048292,166.252561996931,0.447659079721148,0.909279778393352,2.11406827181685,0.850964907192666,0,0.6772727,1,1
EyePACS-Glaucoma-3001.png,0,R,1.066636,0.9565036,0.8246018,0.8503489,0.7976194,0.9678127,1.094428,0.955927,0.7972248,1.139585,4184,217.990931924603,0.474981382887609,95837,0.374685428356002,68.5115073007843,183.735178274211,0.37288181797465,0.96595416690166,8.75944970205832,0.879995844257332,0,0.5294118,0,1
EyePACS-Glaucoma-3002.png,0,L,1.148439,1.128325,0.977928,1.052789,1.089643,1.03682,1.160239,1.098598,0.9167128,1.161039,3702,291.172398502293,0.272208821388289,92904,0.404450828589233,67.3988554903318,257.472970757127,0.261770605637315,0.950433151737072,88.4184977838359,0.962238202088443,0,0.5517241,0,1
EyePACS-Glaucoma-3003.png,0,R,1.531798,1.550704,1.231192,1.357786,1.394924,1.553423,1.446434,1.448789,0.8864001,1.635492,5303,217.093538670749,0.479439093962466,90591,0.285431245257567,77.1462188945174,178.52042922349,0.432142244056213,0.933618740680167,13.9362258330163,0.877575156428468,0,0.5588235,1,1
EyePACS-Glaucoma-3004.png,0,L,1.226286,1.185581,0.9114718,1.031942,1.055663,1.036326,1.243784,1.123243,0.841518,1.209823,3599,295.977556211278,0.510992660695156,106667,0.356406368460955,62.8044250192039,264.575343701676,0.237378223308743,0.95715534237109,0.408999292216009,0.85958507473995,0,0.5688074,0,1
EyePACS-Glaucoma-3005.png,0,L,0.8412386,0.733046,0.6873525,0.7086747,0.7195973,0.7595795,0.8528186,0.7715033,0.8424182,0.8514904,4170,194.052154206694,0.548170449161163,105238,0.350002006125369,66.8031971453185,160.650555634034,0.415829231848396,0.934890069352221,3.47595835561616,0.836366641292232,0,1.007042,1,1
EyePACS-Glaucoma-3006.png,0,L,1.30243,1.345137,1.283022,1.314564,1.295219,1.231977,1.307183,1.301983,1.009316,1.4012,4157,267.316321641776,0.409449274412045,92265,0.272234511538884,69.5648603453292,232.533891469112,0.299160091915331,0.946203806078889,7.51984453167597,0.91233288424974,0,0.609375,0,1
EyePACS-Glaucoma-3007.png,0,R,1.056238,0.9946392,0.9456336,0.9244206,0.9376801,1.054858,1.050891,0.9987852,0.8752013,1.100693,4303,205.461510429578,0.466543696039196,98832,0.299647605179945,69.6446593236983,170.639180767729,0.40813990673395,0.969364243588784,18.5219658282884,0.884498151318637,0,0.76,0,1
EyePACS-Glaucoma-3008.png,0,L,1.34034,1.254533,1.234704,1.25648,1.262436,1.328489,1.353072,1.295152,0.9374342,1.336469,2777,188.718814995871,0.492679377361332,79558,0.390282946008566,55.4913934232301,160.973118284256,0.34472459758927,0.976128030830166,32.1300121767112,0.870210911861515,0,0.576,0,1
EyePACS-Glaucoma-3009.png,0,L,0.8877332,0.9343826,0.9273453,0.9459708,0.9069833,0.8370807,0.8837495,0.9033224,1.065603,0.90427,3659,218.868751133467,0.547856058630276,118758,0.449612758352046,62.6654709046228,187.536015681156,0.334151659759931,0.858021077283372,24.8731237949912,0.836572614315159,0,0.9180328,1,1
EyePACS-Glaucoma-301.png,0,R,1.025537,1.019283,0.8204584,0.9411067,0.832365,0.8859306,1.039846,0.9579328,0.9176717,1.016868,3758,228.970917286951,0.336406711592705,103418,0.368873513385102,67.1535740352475,195.394130269327,0.343682657931865,0.969596547882617,33.7036151270341,0.941716796279743,0,0.7184466,0,1
EyePACS-Glaucoma-3010.png,0,L,1.168486,1.083026,1.023759,0.9148049,0.8913036,1.044907,1.181344,1.050235,0.7828976,1.212675,6832,258.007802033839,0.474120650146655,115759,0.400451157316595,87.6159915218122,214.199806272933,0.409038612342031,0.948033826964438,2.73819441766194,0.880459885005849,0,0.6067415,0,1
EyePACS-Glaucoma-3011.png,0,R,1.106707,1.093814,1.137017,1.033016,1.056199,1.059177,1.111338,1.086744,0.9334143,1.147885,5057,291.540411338499,0.443644610708554,100201,0.318603043414092,76.0062830217533,253.537269827622,0.29978347196619,0.967730155536179,36.295667705511,0.89620280036901,0,0.6236559,0,1
EyePACS-Glaucoma-3012.png,0,L,1.012732,0.9442,0.8332442,0.83813,0.8341874,0.8754441,1.026167,0.9194515,0.8275933,1.047303,4345,214.640073562093,0.43257109743025,109280,0.351008660705668,70.6517020476207,179.314222538283,0.39401058682078,0.976769497636135,24.1402006814303,0.901599825680989,0,0.7888889,0,1
EyePACS-Glaucoma-3013.png,0,L,1.185169,1.289047,1.258416,1.208872,1.164374,1.125074,1.181113,1.20941,1.02,1.357399,3151,179.475347560219,0.334372461622696,109708,0.353143424564017,61.5455848029416,148.702555158749,0.413883841721739,0.906389462195952,2.04981638922841,0.94244100977641,0,0.6569768,1,1
EyePACS-Glaucoma-3014.png,0,R,1.311614,1.177146,1.042938,0.9946156,0.9708815,1.133515,1.344433,1.198445,0.7583142,1.290105,3934,258.049166793628,0.306098930685703,116177,0.395608499554721,69.105951879352,223.496190853952,0.309204159656174,0.957455077913157,64.7418856549585,0.951999708315643,0,0.5779817,0,1
EyePACS-Glaucoma-3015.png,0,R,0.9778118,0.953042,0.9692156,0.9535145,0.9410257,0.9869908,0.9763049,0.9690284,0.9751513,1.028995,2968,315.455498317854,0.635734539620884,101917,0.331024914181827,54.2419337651772,288.334531435265,0.188121531941293,0.821428900795883,8.87596191847291,0.771907763358436,0,0.7980769,1,1
EyePACS-Glaucoma-3016.png,0,R,1.341458,1.08516,1.029101,0.9838063,0.8935501,1.193736,1.384105,1.155962,0.7333856,1.349915,5003,187.054424607164,0.453346293861246,102104,0.32791043898999,75.4853050569978,149.311772078665,0.505554947249759,0.938172337089305,15.0983825524242,0.891334470242385,0,0.4307692,1,1
EyePACS-Glaucoma-3017.png,0,R,1.12797,0.9977367,0.8457702,0.9029917,0.9463651,1.012611,1.144224,1.027671,0.8005461,1.102213,4095,310.789238735023,0.519727471086034,84588,0.385844468963263,66.857754394738,277.360361537654,0.241050141498541,0.940701014157538,5.06455832213513,0.854332110948966,0,0.6415094,1,1
EyePACS-Glaucoma-3018.png,0,L,1.021907,0.9789241,0.8345339,0.8806028,0.8990958,0.8943422,1.056545,0.9466854,0.8617246,0.9659627,2550,171.595249874438,0.412429694958135,101504,0.449216076402706,54.4237383689335,144.383380689972,0.376939077813916,0.951213076302866,10.0986266388002,0.910989432823861,0,0.5319149,0,1
EyePACS-Glaucoma-3019.png,0,L,1.205928,1.091094,1.038585,0.9756698,1.110271,1.174148,1.215336,1.11304,0.8090613,1.145025,5485,291.577364633788,0.63789845326821,94398,0.350271512538388,73.4574347864178,254.84864724058,0.288239453423794,0.911695285560108,71.5424687297887,0.770120486234476,1,0.7692308,1,1
EyePACS-Glaucoma-302.png,0,R,1.359748,1.179817,1.008707,1.16585,1.154925,1.18688,1.415157,1.223474,0.8574015,1.409351,5596,195.241717813611,0.399885446558223,100657,0.397558736052059,80.8412862043335,154.821074711445,0.52215944344144,0.97590407970189,6.14192814060073,0.916565125689894,0,0.5217391,0,1
EyePACS-Glaucoma-3020.png,0,L,1.204071,1.081228,1.105208,1.097403,1.061761,1.183055,1.219274,1.143537,0.9114108,1.196414,3459,236.332334425494,0.493681941984178,93879,0.306379126386239,62.0726081032354,205.296030373877,0.302356592040243,0.895946755036968,8.0311003093677,0.86964253584949,0,0.6554054,1,1
EyePACS-Glaucoma-3021.png,0,R,0.7670761,0.8591567,0.7170119,0.7423465,0.7886603,0.7065173,0.7465975,0.7664786,0.9677613,0.7953023,3235,309.325913233934,0.513950837559719,103343,0.393156293430492,59.537351457136,279.557237505366,0.212970166640716,0.947921859602342,3.03839325483428,0.857819641050299,0,0.7857143,0,1
EyePACS-Glaucoma-3022.png,0,L,1.205632,1.180951,1.221388,1.136782,1.127718,1.231982,1.164001,1.179562,0.9428934,1.218305,4425,196.176395952183,0.493501035871883,68244,0.283413625242767,70.0658767861477,161.143457559109,0.434804352888151,0.956026232463266,83.6285827119002,0.869745208433699,0,0.7372881,0,1
EyePACS-Glaucoma-3023.png,0,L,1.132719,1.115827,1.046596,1.033644,0.9948013,1.179681,1.115937,1.102031,0.9125338,1.164612,4121,206.372891779421,0.401021226460528,101912,0.356197095416407,69.4361656506987,171.654808954072,0.40451045953089,0.914368345370236,18.4704732582363,0.91606876157202,0,0.6386139,1,1
EyePACS-Glaucoma-3024.png,0,R,1.286242,1.246622,1.245759,1.24489,1.14851,1.289504,1.319825,1.26265,0.9678506,1.327278,3586,190.110948952857,0.447663040782825,88293,0.330601944167497,63.9820169604415,158.119940472636,0.404642303615806,0.918721284785938,9.12339625067887,0.894202327170465,0,0.5853658,1,1
EyePACS-Glaucoma-3025.png,0,L,1.002262,0.9242628,0.8015971,0.8118189,0.8530377,0.9098509,1.012808,0.9122323,0.8099867,0.9859828,5756,213.406827459698,0.335631946544831,97663,0.268166824205714,83.1353481047459,171.839153407325,0.483797472556693,0.97106454473328,8.8773030436126,0.941993204040522,0,0.9019608,0,1
EyePACS-Glaucoma-3026.png,0,R,1.181981,1.239951,1.00604,1.043494,1.136805,1.239135,1.10238,1.165662,0.8828344,1.231291,2794,268.313115087925,0.383495371763984,93152,0.431242615082894,57.4361231988346,239.595053488507,0.23972165686463,0.913508659952184,0.826434472373165,0.923542798053021,0,0.5555556,1,1
EyePACS-Glaucoma-3027.png,0,L,1.101285,1.040666,0.8363326,0.963102,1.131691,0.9780903,1.11567,1.051259,0.8745255,1.219879,3752,231.657916199283,0.447882213635645,120083,0.584508197944173,65.3745707492146,198.970630824675,0.328563921611225,0.974662568867109,16.9519721341713,0.894092569429382,0,0.5789474,0,1
EyePACS-Glaucoma-3028.png,0,L,1.181921,1.198605,1.059295,1.108016,1.115049,1.099424,1.186204,1.142606,0.9374703,1.157765,4279,200.858060026782,0.451791242593659,89545,0.427193828351013,69.8630475956044,165.92653622898,0.421048068521077,0.906360302544121,29.1196940034379,0.89212368711725,0,0.595,1,1
EyePACS-Glaucoma-3029.png,0,R,1.277853,1.221451,1.053694,1.085997,1.201642,1.168172,1.310542,1.191981,0.8498604,1.352815,3720,213.912344923067,0.228637790249457,102587,0.358190341677435,67.9415630985712,179.941563373781,0.377575707494774,0.955693013882669,65.0942513755617,0.973511561754582,0,0.5694915,0,1
EyePACS-Glaucoma-303.png,0,R,0.9840701,0.9549893,0.927525,0.9068051,0.9268386,0.998932,0.9760003,0.9534816,0.9214842,0.9415924,4320,309.998863333064,0.216737082006648,73811,0.208982430737806,73.5056787056896,273.246023980219,0.269009142877815,0.839269682755838,12.3762247812768,0.976230012488473,0,0.9619048,1,1
EyePACS-Glaucoma-3030.png,0,L,0.9259987,0.9164563,0.8504192,0.8542405,0.9132215,0.88958,0.9219569,0.9059768,0.9225073,0.9163471,2960,315.473056064688,0.43509589346485,89133,0.312427396221047,58.3165107086811,286.314800710347,0.203679692995255,0.957984136066328,8.90018377487606,0.900384119967708,0,0.7543859,0,1
EyePACS-Glaucoma-3031.png,0,R,0.9216226,0.9296409,0.907076,0.8914054,0.8949451,0.9498647,0.9342955,0.9166827,0.9672131,0.9325671,2782,206.235221450775,0.488470017856591,74525,0.300691504187516,55.7050553284803,178.382693786535,0.312278361460002,0.929289087897933,0.909750671135654,0.872580679166793,0,0.6111111,1,1
EyePACS-Glaucoma-3032.png,0,L,1.114777,0.9652004,0.8934249,0.8665479,0.8563816,0.9990184,1.143733,1.002121,0.7773284,1.11248,3306,187.556937940783,0.447319059606772,105111,0.475153830775041,61.4171399996751,156.848367940946,0.391570156616478,0.962631107363095,15.1767935451614,0.894374451173843,0,0.4367089,0,1
EyePACS-Glaucoma-3033.png,0,L,0.9756929,0.880008,1.067186,0.9117625,0.9001316,1.044285,0.9904622,0.9700259,0.9344769,1.046413,5052,199.133922931063,0.49631623155689,100237,0.408555747355376,74.8884125828851,161.689716639621,0.46316125811389,0.940797730681714,20.3207321993953,0.868141807709528,0,0.7166666,1,1
EyePACS-Glaucoma-3034.png,0,L,1.081046,1.152322,1.111702,1.029758,1.002326,1.063793,1.072555,1.06706,0.9525575,1.086188,3055,222.40522661555,0.452154307695887,73322,0.342960876573159,59.5169964459351,192.646728392583,0.308943717562901,0.837239284164305,34.2046253791188,0.891939730044611,0,0.5925926,1,1
EyePACS-Glaucoma-3035.png,0,L,0.941706,1.01607,0.9471448,0.9855262,0.9770976,0.8730466,0.9482284,0.9565967,1.046533,0.9427438,2991,284.156182575962,0.45136662334504,103835,0.441772201426839,58.3749682688298,254.968698441547,0.228949548025451,0.940254709783438,82.1458154740369,0.892338596795015,0,0.8,0,1
EyePACS-Glaucoma-3036.png,0,R,1.314002,1.457415,1.197007,1.237886,1.257786,1.289223,1.320054,1.310728,0.942073,1.37319,3690,195.129175676374,0.421683026240589,92062,0.374880163504388,65.3085473189445,162.474902016902,0.401960835231958,0.9683852477712,12.7567203901079,0.906743307326047,0,0.5,0,1
EyePACS-Glaucoma-3037.png,0,R,1.04598,1.047489,1.058981,1.055282,1.047469,1.02332,1.04635,1.048617,1.008893,1.055836,4306,181.146388934064,0.343105542756235,90389,0.429339328862529,71.8616283801461,145.215574743991,0.494861715121367,0.888868252286111,34.3792773927489,0.939296857510952,0,0.8324022,1,1
EyePACS-Glaucoma-3038.png,0,R,1.128664,1.030983,0.9336094,0.9528991,0.9671311,1.005073,1.15374,1.037995,0.8442717,1.085725,5097,221.003624409455,0.433626409919217,114530,0.41345774740439,76.5081731964571,182.749537811227,0.418650433335088,0.975152856841661,15.3564000888701,0.901092745848379,0,0.5765766,0,1
EyePACS-Glaucoma-3039.png,0,L,1.104275,1.06975,0.9108818,0.9366014,0.9812388,1.039687,1.116055,1.028126,0.8481596,1.134771,5288,208.080301811526,0.342396295392367,126388,0.423923616985282,79.6485507488114,168.256026437121,0.473377105328094,0.942834328976164,35.3691389065874,0.939555627358797,0,0.752381,1,1
EyePACS-Glaucoma-304.png,0,R,1.260374,1.229114,1.071926,1.125587,1.160127,1.143524,1.277158,1.183849,0.8930579,1.242264,5842,269.098864708851,0.462232907146117,67954,0.295802275402118,81.2492691915636,228.474230113069,0.355616776348713,0.969755072316811,8.14363591960647,0.88675855764196,0,0.5203252,0,1
EyePACS-Glaucoma-3040.png,0,R,1.086829,1.093153,0.905889,0.9600389,1.001878,0.9447324,1.09999,1.022904,0.8833398,1.042063,3151,177.401946973533,0.400557991439784,77386,0.37658614281922,60.6650548461715,147.069419550447,0.412492651644433,0.971613270586659,6.56462646149232,0.916271409296244,0,0.7642857,0,1
EyePACS-Glaucoma-3041.png,0,R,1.293143,1.341586,1.177717,1.225356,1.219667,1.192412,1.308584,1.257471,0.9475793,1.318317,3458,295.119032982336,0.469719984029128,68773,0.324815666843627,62.3719039482339,263.933081008219,0.236317113830424,0.96995882452479,43.8858784093851,0.882815460106854,0,0.4821429,0,1
EyePACS-Glaucoma-3042.png,0,L,1.117771,1.060956,1.099544,1.118661,1.134541,1.043763,1.133667,1.102143,1.000797,1.15932,5191,331.200471280696,0.357511626868808,86915,0.469324526393924,78.6049149554223,291.898013802985,0.269288968195845,0.966453312478133,14.0742921468075,0.933908687535146,0,0.5945946,0,1
EyePACS-Glaucoma-3043.png,0,L,1.069928,0.928228,0.7445011,0.8334192,0.8563316,0.9103701,1.11038,0.9394827,0.778949,1.056319,4638,226.909221727983,0.276831661969436,117736,0.446930723939034,75.4158164038153,189.201313526076,0.39860091348373,0.959106001400402,8.65127215004269,0.960918430945749,0,0.7204301,0,1
EyePACS-Glaucoma-3044.png,0,L,1.096996,1.060332,0.9913255,1.001743,0.916472,1.088705,1.098517,1.049123,0.9131692,1.099319,3442,307.287796785807,0.537083646281601,79503,0.407803687378549,60.8383492805009,276.868622145557,0.219737248695942,0.969095743482278,3.63341158655948,0.843528989956397,0,0.5882353,0,1
EyePACS-Glaucoma-3045.png,0,L,1.066151,1.043042,1.006653,1.138653,1.041696,0.9688971,1.070535,1.064847,1.068004,1.052517,4845,343.530105172646,0.258487653522027,89225,0.309345343413222,77.2562773180752,304.901966513608,0.253380711844727,0.960732701392534,9.68139564919561,0.966014561472381,0,0.6595744,0,1
EyePACS-Glaucoma-3046.png,0,R,1.402835,1.232307,1.045712,1.104933,1.039555,1.193957,1.486888,1.226106,0.7876431,1.423854,5987,209.769763032365,0.48050186757748,96408,0.314951289451808,81.8350743823267,168.852225841201,0.484654993291526,0.961263787958889,7.78412851786794,0.876993703087174,0,0.5527638,0,1
EyePACS-Glaucoma-3047.png,0,R,1.184439,1.108474,1.083747,1.07253,1.077298,1.149201,1.166402,1.131665,0.9055171,1.1418,5776,225.401402199799,0.431570154488105,75898,0.271904637605499,81.8826217001514,184.460091349723,0.443904267318766,0.904786435232075,37.8876038334673,0.902079376637729,0,0.8273382,1,1
EyePACS-Glaucoma-3048.png,0,L,1.469113,1.311452,1.332615,1.52322,1.340029,1.281824,1.50088,1.404158,1.036829,1.43705,3074,223.103227260925,0.218888420178252,26156,0.0839470342826047,63.1700348312796,191.518209845285,0.329838269072745,0.770354981701352,38.5697368268679,0.97574989598353,0,0.6016949,1,1
EyePACS-Glaucoma-3049.png,0,R,1.152405,1.075828,0.9739909,0.992045,0.9676348,1.043743,1.169363,1.062825,0.8608478,1.161395,4482,224.603389031528,0.258396282086218,105774,0.36544776119403,74.2924157377936,187.457181162631,0.396316722981874,0.957135841732339,14.729592122826,0.966039006150383,0,0.7477477,0,1
EyePACS-Glaucoma-305.png,0,R,1.312024,1.329498,1.071825,1.181578,1.089132,1.156512,1.328252,1.239724,0.9005767,1.377945,3417,201.080608597576,0.274725666857994,116461,0.374498324299723,64.7168481701248,168.722184512513,0.383570473302669,0.96394165139046,12.6772604061714,0.961522650783345,0,0.5935829,0,1
EyePACS-Glaucoma-3050.png,0,R,1.109082,1.049966,0.8107203,0.7845656,0.9074692,0.940181,1.145843,0.9596404,0.7074006,1.112126,5206,214.593698472149,0.446302047162485,84735,0.372449635662237,77.0510481536502,176.068174395324,0.437620532036916,0.975527731788079,22.190611975951,0.894882384840922,0,0.6623377,0,1
EyePACS-Glaucoma-3051.png,0,L,1.738562,1.544881,1.364328,1.507782,1.540583,1.594909,1.806619,1.585465,0.8672578,1.847018,4252,202.641580315265,0.546071052910284,70242,0.258946537778655,67.388576671145,168.947291979692,0.39887337572268,0.969098118194978,2.31924982644092,0.837738864547571,0,0.4402985,0,1
EyePACS-Glaucoma-3052.png,0,R,1.139035,1.081894,1.001158,0.9954574,1.002754,1.05372,1.194392,1.064585,0.8739484,1.093113,6706,274.652965608542,0.838092461719318,102961,0.20437615611512,70.2148012088699,239.545565004107,0.293116682029434,0.829332065604944,86.539335373154,0.545528207895112,1,0.8385093,1,1
EyePACS-Glaucoma-3053.png,0,R,1.374707,1.282865,1.168796,1.046945,1.137597,1.355767,1.370605,1.255868,0.7615771,1.345275,3179,213.100746971573,0.374396814844531,129781,0.383835400669423,61.319265915374,182.441114013886,0.336104426059945,0.944253245646914,30.0998409144094,0.927268583008327,0,0.6623377,0,1
EyePACS-Glaucoma-3054.png,0,L,0.8990086,0.9509624,0.966406,1.086119,1.060441,0.9157632,0.9076095,0.9834419,1.208129,0.9712222,3740,253.738147789872,0.582641498175992,90318,0.299707616263012,62.7488163192776,222.363739630233,0.282189966869698,0.879771635966532,68.4564309922427,0.812729281251288,0,0.9444444,1,1
EyePACS-Glaucoma-3055.png,0,L,1.172151,1.402563,0.9523035,0.976587,1.187209,1.085779,1.11159,1.136529,0.833158,1.402422,4369,306.171295882486,0.519990938682353,110592,0.29230617337139,69.0440162097682,271.649287777602,0.254166012267605,0.934617464741856,0.142392041878594,0.854171776452632,0,0.6538461,1,1
EyePACS-Glaucoma-3056.png,0,L,1.545024,1.333743,1.098415,1.198283,1.122262,1.420274,1.579767,1.336582,0.7755756,1.5394,5919,188.733997134651,0.38069773155452,107572,0.278971824023727,83.5478771944927,146.960058537405,0.568507375582105,0.965285411993468,42.4012092930991,0.924699538871542,0,0.5752212,0,1
